Product Name,Sales,Profit,Quantity
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,67.104,30
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.156,8
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,119.7364,29
Vinyl Sectional Post Binders,901.03,147.02999999999997,40
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,24.2919,3
Vtech CS6719,2630.126,418.51640000000003,32
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,33.81,17
WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,499.8,35
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,12
Wasp CCD Handheld Bar Code Reader,336.51,44.868,3
Wausau Papers Astrobrights Colored Envelopes,50.232,22.7838,9
Westinghouse Clip-On Gooseneck Lamps,279.558,44.1936,38
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.6239,7
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,22.0584,6
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.51999999999998,71.28,25
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.138000000000005,18.778100000000002,13
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,150.97199999999998,34
White Computer Printout Paper by Universal,1279.08,547.6788,37
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,408.2604,24
"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.07999999999998,22
White GlueTop Scratch Pads,186.49599999999998,72.7936,14
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,540.015,19
Wilson Electronics DB Pro Signal Booster,8878.4,515.52,32
"Wilson Jones 1"" Hanging DublLock Ring Binders",117.744,-8.5536,46
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,35.297399999999996,23
Wilson Jones Active Use Binders,115.024,37.0552,21
Wilson Jones Century Plastic Molded Ring Binders,583.6370000000001,55.2482,48
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,50.228,47
Wilson Jones Custom Binder Spines & Labels,41.344,-19.6928,22
Wilson Jones DublLock D-Ring Binders,35.775,15.525,6
Wilson Jones Easy Flow II Sheet Lifters,51.480000000000004,5.6160000000000005,49
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",834.6,-82.17599999999999,42
Wilson Jones Four-Pocket Poly Binders,62.13,5.4282,17
Wilson Jones Hanging Recycled Pressboard Data Binders,32.647999999999996,1.7807999999999993,4
"Wilson Jones Hanging View Binder, White, 1""",143.42,55.238,23
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,554.24,157.95839999999998,22
Wilson Jones Impact Binders,134.68,23.724400000000003,42
Wilson Jones International Size A4 Ring Binders,174.73000000000002,12.802000000000005,18
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,25.4916,46
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1217.106,215.5548,47
Wilson Jones Legal Size Ring Binders,532.158,48.37800000000001,44
Wilson Jones Standard D-Ring Binders,96.646,26.9192,26
Wilson Jones Suede Grain Vinyl Binders,16.402,5.0596000000000005,8
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,58.5148,59
Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,15.307799999999999,12
Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,100.92,30.739999999999995,22
Wilson SignalBoost 841262 DB PRO Amplifier Kit,5327.26,1043.855,17
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,47.601,22
"Wirebound Message Book, 4 per Page",184.62,87.69449999999999,35
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,44.985600000000005,17
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,31.3092,12
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,47.223,26
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,95.2656,34
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,109.01520000000001,28
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,49.084500000000006,15
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.948,14.2975,5
"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,60.4032,13
Wirebound Voice Message Log Book,15.232,4.9504,4
Wireless Extenders zBoost YX545 SOHO Signal Booster,4044.3860000000004,733.2812,24
Woodgrain Magazine Files by Perma,69.136,2.6224,24
X-Rack File for Hanging Folders,318.378,67.74,30
Xblue XB-1670-86 X16 Small Office Telephone - Titanium,604.752,132.2895,5
Xerox 188,213.192,97.524,20
Xerox 1880,623.744,285.64639999999997,18
Xerox 1881,454.36,207.04080000000002,38
Xerox 1882,615.78,273.18240000000003,12
Xerox 1883,881.092,354.0196,37
Xerox 1884,543.456,204.5952,32
Xerox 1885,960.8,461.184,20
Xerox 1886,651.4399999999999,302.728,14
Xerox 1887,512.1899999999999,216.25799999999998,30
Xerox 1888,1231.656,539.2656,24
Xerox 1889,516.624,236.32799999999997,10
Xerox 189,1782.4499999999998,746.532,19
Xerox 1890,244.7,122.35,5
Xerox 1891,1320.57,542.901,30
Xerox 1892,178.296,79.458,5
Xerox 1893,1434.65,619.3589,39
Xerox 1894,169.776,78.79679999999999,27
Xerox 1895,191.36,82.82300000000001,33
Xerox 1896,49.95,22.4775,5
Xerox 1897,67.72800000000001,27.0912,16
Xerox 1898,280.56,120.7744,46
Xerox 1899,69.36,28.090799999999998,14
Xerox 19,415.132,159.54700000000003,15
Xerox 190,29.88,14.0436,6
Xerox 1900,105.288,44.084,26
Xerox 1901,16.896,5.28,4
Xerox 1902,82.22399999999999,32.8896,4
Xerox 1903,138.736,65.54079999999999,24
Xerox 1905,146.448,68.94720000000001,23
Xerox 1906,1098.6399999999999,497.5776,32
Xerox 1907,122.8,57.716,10
Xerox 1908,1712.988,799.3944,32
Xerox 1909,970.784,400.976,40
Xerox 191,767.232,354.2454,39
Xerox 1910,586.088,236.3568,14
Xerox 1911,603.54,279.736,13
Xerox 1912,201.082,92.5736,11
Xerox 1913,865.4879999999999,375.0448,17
Xerox 1914,956.3040000000001,423.74159999999995,19
Xerox 1915,2789.0099999999998,1262.394,28
Xerox 1916,831.98,342.58,20
Xerox 1917,1222.75,574.6925,25
Xerox 1918,155.04,75.9696,4
Xerox 1919,1565.818,729.622,40
Xerox 192,142.56,68.4288,22
Xerox 1920,89.7,40.365,15
Xerox 1921,55.944,17.4825,7
Xerox 1922,11.952,4.3326,3
Xerox 1923,94.856,39.2784,16
Xerox 1924,60.112,24.7384,12
Xerox 1925,489.48400000000004,182.782,18
Xerox 1926,34.86,16.3842,7
Xerox 1927,65.056,22.683999999999997,18
Xerox 1928,124.608,49.104,26
Xerox 1929,351.736,154.3984,16
Xerox 193,77.74000000000001,38.0926,13
Xerox 1930,138.672,59.3568,24
Xerox 1931,209.952,88.6464,36
Xerox 1932,85.056,28.7064,3
Xerox 1933,294.72,138.5184,24
Xerox 1934,1097.2079999999999,526.212,20
Xerox 1935,538.152,239.0028,21
Xerox 1936,155.844,60.5394,9
Xerox 1937,499.616,199.84640000000002,12
Xerox 1938,268.24,93.884,7
Xerox 1939,417.34,200.32319999999999,22
Xerox 194,443.84000000000003,184.1936,9
Xerox 1940,615.552,279.1968,12
Xerox 1941,1740.51,704.592,19
Xerox 1942,597.068,278.95799999999997,13
Xerox 1943,743.432,328.6752,16
Xerox 1944,573.648,257.3664,16
Xerox 1945,1696.986,756.2655,45
Xerox 1946,79.056,35.2512,13
Xerox 1947,136.344,54.119,25
Xerox 1948,149.85000000000002,67.4325,15
Xerox 1949,114.54,43.4256,28
Xerox 195,164.328,70.54079999999999,27
Xerox 1950,49.708,23.177799999999998,9
Xerox 1951,755.912,244.74200000000002,30
Xerox 1952,97.60799999999999,44.82,20
Xerox 1953,47.08,18.832,12
Xerox 1954,84.48,32.208,18
Xerox 1955,182.72,59.384,10
Xerox 1956,89.7,40.9032,16
Xerox 1957,95.904,39.7224,17
Xerox 1958,32.400000000000006,15.552,5
Xerox 1959,133.6,60.6544,21
Xerox 196,92.47999999999999,39.4196,18
Xerox 1960,879.832,334.584,32
Xerox 1962,109.568,43.656,28
Xerox 1963,77.088,27.72,17
Xerox 1964,721.7439999999999,314.73519999999996,33
Xerox 1965,56.212,25.714,10
Xerox 1966,79.056,32.7888,14
Xerox 1967,89.424,38.879999999999995,15
Xerox 1968,165.664,75.35040000000001,26
Xerox 1969,11.56,5.6644,2
Xerox 197,501.87600000000003,195.174,18
Xerox 1970,101.592,43.5252,22
Xerox 1971,113.84800000000001,47.936,28
Xerox 1972,46.464,17.424,10
Xerox 1973,169.01600000000002,70.3472,8
Xerox 1974,57.408,26.91,10
Xerox 1975,69.98400000000001,30.3264,12
Xerox 1976,36.288,12.700800000000001,7
Xerox 1977,130.928,61.455999999999996,20
Xerox 1978,174.556,74.33080000000001,34
Xerox 1979,328.38800000000003,140.959,11
Xerox 198,75.696,33.4656,16
Xerox 1980,34.24,15.408,8
Xerox 1981,70.752,30.096,14
Xerox 1982,237.536,89.5328,12
Xerox 1983,29.900000000000002,14.651,5
Xerox 1984,12.96,6.3504,2
Xerox 1985,25.92,9.072,5
Xerox 1986,85.50399999999999,40.3472,13
Xerox 1987,92.48,45.3152,16
Xerox 1988,1102.888,404.289,41
Xerox 1989,7.968,2.6892,2
Xerox 199,57.352,19.688000000000002,16
Xerox 1990,36.96,13.728,8
Xerox 1991,575.568,254.8944,26
Xerox 1992,86.11200000000001,40.365,15
Xerox 1993,147.744,68.4288,24
Xerox 1994,76.464,32.6592,13
Xerox 1995,121.82400000000001,47.6928,22
Xerox 1996,176.256,81.9072,28
Xerox 1997,178.848,77.76,30
Xerox 1998,46.656,16.3296,9
Xerox 1999,98.49600000000001,41.2128,17
Xerox 2,137.376,53.135999999999996,25
Xerox 20,6.48,3.1104,1
Xerox 200,84.24000000000001,33.696,15
Xerox 2000,84.24000000000001,37.0656,14
Xerox 201,110.16,46.1376,19
Xerox 202,171.072,76.7232,28
Xerox 203,143.856,62.985600000000005,24
Xerox 204,110.16,52.8768,17
Xerox 205,150.336,69.4656,24
Xerox 206,60.912000000000006,23.846400000000003,11
Xerox 207,40.176,16.5888,7
Xerox 208,54.432,24.105600000000003,9
Xerox 209,187.92000000000002,90.2016,29
Xerox 21,124.416,43.5456,24
Xerox 210,95.904,35.2512,18
Xerox 211,104.976,40.9536,19
Xerox 212,141.264,57.024,25
Xerox 213,111.456,50.803200000000004,18
Xerox 214,215.136,90.46079999999999,37
Xerox 215,45.36,21.7728,7
Xerox 216,238.464,96.9408,42
Xerox 217,151.632,67.392,25
Xerox 218,49.248000000000005,22.2912,8
Xerox 219,97.2,46.656,15
Xerox 22,75.168,31.3632,13
Xerox 220,145.15200000000002,60.912,25
Xerox 221,80.352,33.1776,14
Xerox 222,134.784,60.6528,22
Xerox 223,58.32,27.9936,9
Xerox 224,95.904,38.6208,17
Xerox 225,196.99200000000002,85.7952,33
Xerox 226,334.368,155.7792,53
Xerox 227,120.528,46.3968,22
Xerox 228,97.2,46.656,15
Xerox 229,85.536,34.992000000000004,15
Xerox 23,141.264,63.7632,23
Xerox 230,127.008,56.2464,21
Xerox 231,79.05600000000001,31.8816,14
Xerox 232,120.52799999999999,56.5056,19
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,52.272,30
Xerox Blank Computer Paper,99.9,46.953,5
"Xerox Color Copier Paper, 11"" x 17"", Ream",593.84,260.83279999999996,27
Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,-251.9958,7
Xiaomi Mi3,2279.96,592.7896,4
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",386.084,76.92320000000001,39
XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.912,-13.328,22
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,6
Zebra GX420t Direct Thermal/Thermal Transfer Printer,5787.355,509.712,14
Zebra ZM400 Thermal Label Printer,6965.700000000001,3343.536,6
Zebra Zazzle Fluorescent Highlighters,100.928,20.671999999999997,20
Zipper Ring Binder Pockets,81.744,11.7312,44
i.Sound Portable Power - 8000 mAh,413.322,-58.8189,9
iHome FM Clock Radio with Lightning Dock,699.9,17.4975,13
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",477.66,115.64399999999999,24
iOttie HLCRIO102 Car Mount,215.892,-11.994,12
iOttie XL Car Mount,223.88799999999998,-50.3748,14
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,442.554,171.2648,29
netTALK DUO VoIP Telephone Service,1112.788,430.418,26
